system:index,date,soil_temp,.geo
20200513,2020-05-13,27.1682118733724,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200514,2020-05-14,28.57096633911135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200515,2020-05-15,28.807321802775107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200516,2020-05-16,28.440804417928064,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200517,2020-05-17,26.763855870564782,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200518,2020-05-18,28.430151240030966,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200519,2020-05-19,28.832999801635765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200520,2020-05-20,27.977325693766318,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200521,2020-05-21,28.574538167317712,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200522,2020-05-22,28.66480979919436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200523,2020-05-23,27.812805430094443,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200524,2020-05-24,27.90316225687667,"{""type"":""MultiPoint"",""coordinates"":[]}"
